tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0015864,movie,The Gold Rush,The Gold Rush,0,1925,\N,95,"Adventure,Comedy,Drama",8.1,119224
tt0015873,movie,Grass: A Nation's Battle for Life,Grass: A Nation's Battle for Life,0,1925,\N,71,Documentary,7.7,1206
tt0015881,movie,Greed,Greed,0,1924,\N,140,"Drama,Thriller,Western",8.0,10819
tt0016004,movie,Lady Windermere's Fan,Lady Windermere's Fan,0,1925,\N,120,Comedy,7.2,1366
tt0016028,movie,Little Annie Rooney,Little Annie Rooney,0,1925,\N,94,"Comedy,Drama",6.8,1070
tt0016029,movie,The Little Colonel,The Little Colonel,0,1935,\N,81,"Comedy,Family,Musical",7.0,1901
tt0016039,movie,The Lost World,The Lost World,0,1925,\N,110,"Adventure,Fantasy,Horror",7.0,5871
tt0016104,movie,The Merry Widow,The Merry Widow,0,1925,\N,137,"Drama,Romance",7.2,2594
tt0016123,movie,The Monster,The Monster,0,1925,\N,86,"Comedy,Horror,Mystery",6.2,1376
tt0016220,movie,The Phantom of the Opera,The Phantom of the Opera,0,1925,\N,93,Horror,7.5,20203
tt0016230,movie,The Pleasure Garden,The Pleasure Garden,0,1925,\N,75,"Drama,Romance",5.8,2905
tt0016332,movie,Seven Chances,Seven Chances,0,1925,\N,56,"Comedy,Romance",7.8,11807
tt0016394,movie,Stage Struck,Stage Struck,0,1925,\N,70,Comedy,6.8,1071
tt0016473,movie,The Unholy Three,The Unholy Three,0,1925,\N,86,"Crime,Drama,Romance",7.2,2230
tt0016481,movie,Variety,Varieté,0,1925,\N,72,"Crime,Drama,Romance",7.4,1408
tt0016544,movie,The Wizard of Oz,The Wizard of Oz,0,1925,\N,95,"Adventure,Comedy,Family",4.9,1757
tt0016627,movie,Bardelys the Magnificent,Bardelys the Magnificent,0,1926,\N,90,"Drama,Romance",7.1,1318
tt0016630,movie,Battling Butler,Battling Butler,0,1926,\N,77,"Comedy,Sport",7.0,3918
tt0016641,movie,Ben-Hur: A Tale of the Christ,Ben-Hur A Tale of the Christ,0,1925,\N,143,"Action,Adventure,Drama",7.8,8000
tt0016654,movie,The Black Pirate,The Black Pirate,0,1926,\N,88,"Action,Adventure",7.0,2158
tt0016669,movie,La Bohème,La Bohème,0,1926,\N,95,"Drama,Romance",7.2,1693
tt0016690,movie,Brown of Harvard,Brown of Harvard,0,1926,\N,85,"Action,Drama,Romance",6.2,1535
tt0016822,movie,Ella Cinders,Ella Cinders,0,1926,\N,75,"Comedy,Romance",7.0,1089
tt0016847,movie,Faust,Faust: Eine deutsche Volkssage,0,1926,\N,107,"Drama,Fantasy,Horror",8.1,16723
tt0016884,movie,Flesh and the Devil,Flesh and the Devil,0,1926,\N,112,Drama,7.6,4650
tt0016895,movie,For Heaven's Sake,For Heaven's Sake,0,1926,\N,58,"Action,Comedy,Romance",7.5,1979
tt0017048,movie,A Page of Madness,Kurutta ippêji,0,1926,\N,70,"Drama,Horror,Thriller",7.4,4620
tt0017075,movie,The Lodger: A Story of the London Fog,The Lodger: A Story of the London Fog,0,1927,\N,92,"Crime,Drama,Mystery",7.3,13484
tt0017128,movie,Mother,Mat,0,1926,\N,89,Drama,7.4,3082
tt0017136,movie,Metropolis,Metropolis,0,1927,\N,153,"Drama,Sci-Fi",8.3,186452
tt0017271,movie,By the Law,Po zakonu,0,1926,\N,80,"Action,Drama,Mystery",7.6,1232
tt0017350,movie,The Scarlet Letter,The Scarlet Letter,0,1926,\N,115,Drama,7.6,1953
tt0017416,movie,The Son of the Sheik,The Son of the Sheik,0,1926,\N,68,"Adventure,Drama,Romance",6.6,2141
tt0017423,movie,Sparrows,Sparrows,0,1926,\N,109,Drama,7.3,1537
tt0017448,movie,Tartuffe,Herr Tartüff,0,1925,\N,70,"Comedy,Drama",7.1,2727
tt0017449,movie,The Temptress,The Temptress,0,1926,\N,62,"Drama,Romance",6.9,1352
tt0017463,movie,3 Bad Men,3 Bad Men,0,1926,\N,122,"Drama,Romance,Western",7.5,1507
tt0017534,movie,West Point,West Point,0,1927,\N,95,"Drama,Romance,Sport",6.6,1977
tt0017668,movie,Berlin: Symphony of Metropolis,Berlin - Die Sinfonie der Großstadt,0,1927,\N,65,Documentary,7.6,4813
tt0017739,movie,The Cat and the Canary,The Cat and the Canary,0,1927,\N,108,"Comedy,Horror,Mystery",7.1,3414
tt0017743,movie,Chang: A Drama of the Wilderness,Chang: A Drama of the Wilderness,0,1927,\N,69,"Adventure,Documentary,Drama",6.8,1127
tt0017765,movie,College,College,0,1927,\N,66,"Comedy,Drama,Sport",6.9,5500
tt0017825,movie,Downhill,Downhill,0,1927,\N,110,"Adventure,Drama,Thriller",6.0,3094
tt0017843,movie,Easy Virtue,Easy Virtue,0,1927,\N,80,"Romance,Thriller",5.5,3081
tt0017925,movie,The General,The General,0,1926,\N,78,"Action,Adventure,Comedy",8.1,98659
tt0017961,movie,Happiness,Schaste,0,1935,\N,95,"Comedy,Drama",7.3,1201
tt0018033,movie,It,It,0,1927,\N,72,"Comedy,Romance",7.2,3606
tt0018037,movie,The Jazz Singer,The Jazz Singer,0,1927,\N,88,"Drama,Music,Musical",6.4,11142
tt0018051,movie,The Kid Brother,The Kid Brother,0,1927,\N,82,"Comedy,Drama,Family",7.6,4853
tt0018054,movie,The King of Kings,The King of Kings,0,1927,\N,160,"Biography,Drama,Family",7.4,2437
tt0018066,movie,The End of St. Petersburg,Konets Sankt-Peterburga,0,1927,\N,85,Drama,7.3,1868
tt0018097,movie,London After Midnight,London After Midnight,0,1927,\N,69,"Horror,Mystery,Thriller",6.6,1476
tt0018107,movie,Love,Love,0,1927,\N,82,"Drama,Romance",6.8,1190
tt0018192,movie,Napoleon,Napoléon vu par Abel Gance,0,1927,\N,330,"Biography,Drama,History",8.2,8868
tt0018217,movie,October (Ten Days that Shook the World),Oktyabr,0,1927,\N,95,"Drama,History",7.4,8494
tt0018311,movie,The Red Mill,The Red Mill,0,1927,\N,74,"Comedy,Romance",6.8,1522
tt0018328,movie,The Ring,The Ring,0,1927,\N,89,"Drama,Romance,Sport",6.1,3963
tt0018379,movie,7th Heaven,7th Heaven,0,1927,\N,110,"Drama,Romance",7.6,4200
tt0018440,movie,Spring Fever,Spring Fever,0,1927,\N,78,Comedy,6.5,1081
tt0018451,movie,The Student Prince in Old Heidelberg,The Student Prince in Old Heidelberg,0,1927,\N,106,"Drama,Romance",7.6,1676
tt0018455,movie,Sunrise,Sunrise: A Song of Two Humans,0,1927,\N,94,"Drama,Romance",8.1,54034
tt0018471,movie,Tell It to the Marines,Tell It to the Marines,0,1926,\N,103,"Comedy,Drama,Romance",7.1,1624
tt0018505,movie,Bed and Sofa,Tretya meshchanskaya,0,1927,\N,86,"Comedy,Drama",7.3,1340
tt0018515,movie,Two Arabian Knights,Two Arabian Knights,0,1927,\N,92,"Adventure,Comedy,Romance",6.7,1151
tt0018526,movie,Underworld,Underworld,0,1927,\N,80,"Crime,Drama,Film-Noir",7.5,3517
tt0018528,movie,The Unknown,The Unknown,0,1927,\N,68,"Drama,Horror,Romance",7.7,9240
tt0018578,movie,Wings,Wings,0,1927,\N,144,"Action,Drama,Romance",7.5,14648
tt0018618,movie,Across to Singapore,Across to Singapore,0,1928,\N,85,"Crime,Drama,Romance",6.2,1190
tt0018684,movie,Beggars of Life,Beggars of Life,0,1928,\N,84,"Adventure,Crime,Drama",7.4,1333
tt0018737,movie,Pandora's Box,Die Büchse der Pandora,0,1929,\N,109,"Crime,Drama,Romance",7.8,11921
tt0018742,movie,The Cameraman,The Cameraman,0,1928,\N,76,"Comedy,Drama,Family",8.0,13279
tt0018756,movie,Champagne,Champagne,0,1928,\N,86,Comedy,5.4,2700
tt0018770,movie,The Fall of the House of Usher,La chute de la maison Usher,0,1928,\N,72,"Drama,Fantasy,Horror",7.3,4538
tt0018773,movie,The Circus,The Circus,0,1928,\N,72,"Comedy,Family,Romance",8.1,36233
tt0018806,movie,The Crowd,The Crowd,0,1928,\N,98,"Drama,Romance",8.1,9245
tt0018839,movie,The Docks of New York,The Docks of New York,0,1928,\N,76,"Crime,Drama,Film-Noir",7.5,5074
tt0018876,movie,The Farmer's Wife,The Farmer's Wife,0,1928,\N,129,"Comedy,Drama,Romance",5.8,3146
tt0019071,movie,The Last Command,The Last Command,0,1928,\N,88,"Drama,History,Romance",8.0,4559
tt0019074,movie,"Laugh, Clown, Laugh","Laugh, Clown, Laugh",0,1928,\N,73,Drama,7.5,2160
tt0019109,movie,Lonesome,Lonesome,0,1928,\N,69,"Comedy,Drama,Romance",7.7,2625
tt0019130,movie,The Man Who Laughs,The Man Who Laughs,0,1928,\N,110,"Drama,Horror,Mystery",7.6,8148
tt0019195,movie,The Mysterious Lady,The Mysterious Lady,0,1928,\N,96,"Drama,Romance",7.2,1468
tt0019237,movie,Our Dancing Daughters,Our Dancing Daughters,0,1928,\N,85,Drama,6.7,1979
tt0019254,movie,The Passion of Joan of Arc,La passion de Jeanne d'Arc,0,1928,\N,114,"Biography,Drama,History",8.1,61120
tt0019258,movie,The Patsy,The Patsy,0,1928,\N,78,"Comedy,Drama,Romance",7.5,2791
tt0019286,movie,Storm Over Asia,Potomok Chingis-Khana,0,1928,\N,74,"Drama,War",7.0,2321
tt0019304,movie,The Racket,The Racket,0,1928,\N,84,"Crime,Drama,Film-Noir",6.6,1601
tt0019344,movie,Sadie Thompson,Sadie Thompson,0,1928,\N,97,Drama,7.2,2835
tt0019379,movie,Show People,Show People,0,1928,\N,83,"Comedy,Romance",7.6,4019
tt0019400,movie,The Smart Set,The Smart Set,0,1928,\N,80,"Comedy,Romance,Sport",6.3,1075
tt0019412,movie,Speedy,Speedy,0,1928,\N,85,"Action,Comedy,Family",7.6,4323
tt0019415,movie,Spies,Spione,0,1928,\N,90,"Romance,Thriller",7.5,3970
tt0019421,movie,"Steamboat Bill, Jr.","Steamboat Bill, Jr.",0,1928,\N,70,"Action,Comedy,Drama",7.8,16261
tt0019429,movie,Street Angel,Street Angel,0,1928,\N,102,Drama,7.3,2583
tt0019558,movie,The Wedding March,The Wedding March,0,1928,\N,113,Drama,7.4,1910
tt0019563,movie,West of Zanzibar,West of Zanzibar,0,1928,\N,65,"Drama,Horror,Mystery",7.2,1969
tt0019585,movie,The Wind,The Wind,0,1928,\N,95,"Drama,Romance,Thriller",8.0,7203
tt0019591,movie,A Woman of Affairs,A Woman of Affairs,0,1928,\N,98,Drama,7.1,1702
tt0019611,movie,Zvenigora,Zvenigora,0,1928,\N,109,"Drama,Fantasy",7.1,1175
tt0019644,movie,Applause,Applause,0,1929,\N,80,"Drama,Musical,Romance",7.1,1508
tt0019646,movie,L'Argent,L'argent,0,1928,\N,195,"Drama,Romance",7.5,1159
tt0019649,movie,Arsenal,Arsenal,0,1929,\N,70,"Drama,War",7.1,2347
tt0019655,movie,Asphalt,Asphalt,0,1929,\N,94,"Crime,Drama,Romance",7.4,1695
tt0019702,movie,Blackmail,Blackmail,0,1929,\N,85,"Crime,Drama,Thriller",6.9,12075
tt0019729,movie,The Broadway Melody,The Broadway Melody,0,1929,\N,100,"Drama,Musical,Romance",5.6,8067
tt0019735,movie,Bulldog Drummond,Bulldog Drummond,0,1929,\N,90,"Crime,Drama,Mystery",6.3,1339
tt0019760,movie,Man with a Movie Camera,Chelovek s kino-apparatom,0,1929,\N,68,Documentary,8.3,28154
tt0019777,movie,The Cocoanuts,The Cocoanuts,0,1929,\N,96,"Comedy,Musical,Romance",6.8,8243
tt0019788,movie,Coquette,Coquette,0,1929,\N,76,"Drama,Romance",5.5,2323
tt0019811,movie,Desert Nights,Desert Nights,0,1929,\N,62,Drama,6.7,1248
tt0019823,movie,Disraeli,Disraeli,0,1929,\N,90,"Biography,Drama,History",6.1,1388
tt0019901,movie,Woman in the Moon,Frau im Mond,0,1929,\N,95,"Adventure,Comedy,Drama",7.3,3883
tt0019946,movie,The Great Gabbo,The Great Gabbo,0,1929,\N,92,"Drama,Musical,Romance",6.0,1010
tt0019959,movie,Hallelujah,Hallelujah,0,1929,\N,109,"Drama,Musical",6.7,2008
tt0019993,movie,The Hollywood Revue of 1929,The Hollywood Revue of 1929,0,1929,\N,130,"Comedy,Music",5.7,2267
tt0020018,movie,In Old Arizona,In Old Arizona,0,1928,\N,95,"Drama,Western",5.5,1305
tt0020030,movie,The Iron Mask,The Iron Mask,0,1929,\N,95,"Adventure,Drama,History",7.0,1402
tt0020062,movie,The Kiss,The Kiss,0,1929,\N,62,"Drama,Romance",6.8,1247
tt0020112,movie,The Love Parade,The Love Parade,0,1929,\N,107,"Comedy,Musical,Romance",7.0,2639
tt0020122,movie,Lucky Star,Lucky Star,0,1929,\N,100,"Drama,Romance",7.7,1529
tt0020142,movie,The Manxman,The Manxman,0,1929,\N,110,"Drama,Romance",6.2,3297
tt0020143,movie,Marianne,Marianne,0,1929,\N,111,"Drama,Musical,Romance",6.1,1277
tt0020163,movie,People on Sunday,Menschen am Sonntag,0,1930,\N,73,"Comedy,Drama,Romance",7.3,3565
tt0020269,movie,Piccadilly,Piccadilly,0,1929,\N,92,"Crime,Drama",7.1,1851
tt0020286,movie,A Throw of Dice,Prapanch Pash,0,1929,\N,74,"Adventure,Drama,Romance",6.5,1018
tt0020298,movie,Queen Kelly,Queen Kelly,0,1932,\N,101,Drama,7.1,3373
tt0020442,movie,Spite Marriage,Spite Marriage,0,1929,\N,76,Comedy,6.9,2518
tt0020451,movie,Old and New,Staroye i novoye,0,1929,\N,121,Drama,7.2,1736
tt0020475,movie,Diary of a Lost Girl,Tagebuch einer Verlorenen,0,1929,\N,79,Drama,7.8,4841
tt0020514,movie,The Trespasser,The Trespasser,0,1929,\N,90,"Drama,Romance",6.5,1445
tt0020570,movie,The White Hell of Pitz Palu,Die weiße Hölle vom Piz Palü,0,1929,\N,75,"Action,Adventure,Drama",7.3,1112
tt0020620,movie,Abraham Lincoln,Abraham Lincoln,0,1930,\N,96,"Biography,Drama,War",5.6,1719
tt0020629,movie,All Quiet on the Western Front,All Quiet on the Western Front,0,1930,\N,152,"Drama,War",8.1,67995
tt0020640,movie,Animal Crackers,Animal Crackers,0,1930,\N,97,"Comedy,Family,Musical",7.4,15347
tt0020641,movie,Anna Christie,Anna Christie,0,1930,\N,89,"Drama,Romance",6.6,3521
tt0020668,movie,The Bat Whispers,The Bat Whispers,0,1930,\N,83,"Crime,Drama,Horror",6.3,1160
tt0020686,movie,The Big House,The Big House,0,1930,\N,87,"Crime,Drama,Thriller",7.1,2608
tt0020691,movie,The Big Trail,The Big Trail,0,1930,\N,125,"Adventure,Drama,Romance",7.2,4497
tt0020697,movie,The Blue Angel,Der blaue Engel,0,1930,\N,104,"Drama,Music,Romance",7.7,16365
tt0020768,movie,City Girl,City Girl,0,1930,\N,90,"Drama,Romance",7.7,3760
tt0020793,movie,Escape from Dartmoor,A Cottage on Dartmoor,0,1930,\N,88,"Crime,Drama",7.6,1241
tt0020815,movie,The Dawn Patrol,The Dawn Patrol,0,1930,\N,108,"Action,Drama,War",7.1,2045
tt0020827,movie,The Divorcee,The Divorcee,0,1930,\N,84,"Drama,Romance",6.7,3674
tt0020836,movie,The Doorway to Hell,The Doorway to Hell,0,1930,\N,78,"Crime,Drama",6.5,1333
tt0020876,movie,Feet First,Feet First,0,1930,\N,93,"Adventure,Comedy,Family",6.7,1201
tt0020891,movie,The Florodora Girl,The Florodora Girl,0,1930,\N,79,"Drama,Musical,Mystery",6.0,1387
tt0020902,movie,Free and Easy,Free and Easy,0,1930,\N,92,"Comedy,Musical",5.5,1030
tt0020960,movie,Hell's Angels,Hell's Angels,0,1930,\N,127,"Drama,War",7.3,6004
tt0021015,movie,Juno and the Paycock,Juno and the Paycock,0,1929,\N,85,"Comedy,Drama",4.6,2546
tt0021025,movie,King of Jazz,King of Jazz,0,1930,\N,99,"Comedy,Musical",6.7,1637
tt0021040,movie,Ladies of Leisure,Ladies of Leisure,0,1930,\N,99,"Drama,Romance",6.7,1406
tt0021079,movie,Little Caesar,Little Caesar,0,1931,\N,79,"Action,Crime,Drama",7.2,14627
tt0021106,movie,Madam Satan,Madam Satan,0,1930,\N,116,"Comedy,Drama,Musical",6.3,1256
tt0021128,movie,Mary,Mary,0,1931,\N,78,"Mystery,Thriller",5.7,1003
tt0021148,movie,Min and Bill,Min and Bill,0,1930,\N,69,"Comedy,Drama",6.7,1904
tt0021153,movie,Monte Carlo,Monte Carlo,0,1930,\N,90,"Comedy,Musical,Romance",6.7,1438
tt0021156,movie,Morocco,Morocco,0,1930,\N,92,"Drama,Romance",7.0,7533
tt0021165,movie,Murder!,Murder!,0,1930,\N,92,"Crime,Mystery,Thriller",6.3,7016
tt0021189,movie,Not So Dumb,Not So Dumb,0,1930,\N,76,"Comedy,Romance",5.8,1152
tt0021281,movie,Raffles,Raffles,0,1930,\N,72,"Adventure,Crime,Drama",6.4,1128
tt0021309,movie,The Story of the Fox,Le roman de Renard,0,1937,\N,63,"Adventure,Animation,Comedy",7.6,1561
tt0021310,movie,Romance,Romance,0,1930,\N,76,"Drama,Romance",5.7,1036
tt0021331,movie,The Blood of a Poet,Le sang d'un poète,0,1932,\N,55,Fantasy,7.3,7419
tt0021375,movie,Enthusiasm,Entuziazm (Simfoniya Donbassa),0,1930,\N,67,Documentary,6.8,1059
tt0021409,movie,Under the Roofs of Paris,Sous les toits de Paris,0,1930,\N,96,"Comedy,Drama,Musical",7.1,2498
tt0021505,movie,The Unholy Three,The Unholy Three,0,1930,\N,72,"Crime,Drama,Romance",6.7,1420
tt0021508,movie,Up the River,Up the River,0,1930,\N,92,"Comedy,Crime,Drama",5.9,1381
tt0021542,movie,Westfront 1918,Westfront 1918: Vier von der Infanterie,0,1930,\N,75,"Drama,Romance,War",7.3,2447
tt0021549,movie,Whoopee!,Whoopee!,0,1930,\N,93,"Comedy,Musical,Romance",6.4,1207
tt0021571,movie,Earth,Zemlya,0,1930,\N,75,Drama,7.2,6448
tt0021577,movie,L'Age d'Or,L'âge d'or,0,1930,\N,63,"Comedy,Drama",7.2,14870
tt0021622,movie,Arrowsmith,Arrowsmith,0,1931,\N,108,Drama,6.2,2012
tt0021633,movie,The Bachelor Father,The Bachelor Father,0,1931,\N,90,"Comedy,Drama,Romance",6.4,1239
tt0021635,movie,Bad Girl,Bad Girl,0,1931,\N,90,"Drama,Romance",6.4,1618
tt0021636,movie,Bad Sister,Bad Sister,0,1931,\N,68,Drama,6.1,1513
tt0021668,movie,The Black Camel,The Black Camel,0,1931,\N,71,"Crime,Mystery,Thriller",6.7,1669
tt0021673,movie,Blonde Crazy,Blonde Crazy,0,1931,\N,79,"Comedy,Crime,Drama",7.1,2341
tt0021730,movie,The Champ,The Champ,0,1931,\N,86,"Drama,Family,Sport",7.2,3649
tt0021739,movie,La Chienne,La chienne,0,1931,\N,95,"Crime,Drama,Romance",7.5,4878
tt0021746,movie,Cimarron,Cimarron,0,1931,\N,123,"Drama,Western",5.8,6991
tt0021749,movie,City Lights,City Lights,0,1931,\N,87,"Comedy,Drama,Romance",8.5,197020
tt0021750,movie,City Streets,City Streets,0,1931,\N,83,"Crime,Drama,Film-Noir",7.0,1892
tt0021770,movie,The Criminal Code,The Criminal Code,0,1930,\N,97,"Crime,Drama,Romance",6.9,1402
tt0021778,movie,"Dance, Fools, Dance","Dance, Fools, Dance",0,1931,\N,80,"Crime,Drama,Romance",6.3,1279
tt0021800,movie,Dishonored,Dishonored,0,1931,\N,91,"Drama,Romance,War",7.2,3218
tt0021814,movie,Dracula,Dracula,0,1931,\N,75,"Drama,Fantasy,Horror",7.4,58973
tt0021815,movie,Drácula,Drácula,0,1931,\N,104,"Drama,Fantasy,Horror",7.0,5124
tt0021818,movie,The Threepenny Opera,Die 3 Groschen-Oper,0,1931,\N,104,"Comedy,Crime,Drama",7.2,2554
tt0021873,movie,Five Star Final,Five Star Final,0,1931,\N,89,"Crime,Drama",7.3,2552
tt0021874,movie,Five and Ten,Five and Ten,0,1931,\N,89,"Drama,Romance",6.4,1446
tt0021884,movie,Frankenstein,Frankenstein,0,1931,\N,70,"Drama,Horror,Sci-Fi",7.8,80159
tt0021885,movie,A Free Soul,A Free Soul,0,1931,\N,93,"Crime,Drama,Romance",6.6,2945
tt0021890,movie,The Front Page,The Front Page,0,1931,\N,101,"Comedy,Crime,Drama",6.7,3494
tt0021985,movie,"Hyppolit, the Butler",Hyppolit a lakáj,0,1931,\N,72,Comedy,7.7,1762
tt0021992,movie,Illicit,Illicit,0,1931,\N,79,"Drama,Romance",6.1,1170
tt0022000,movie,Indiscreet,Indiscreet,0,1931,\N,92,"Comedy,Musical,Romance",6.2,1555
tt0022017,movie,Comradeship,Kameradschaft,0,1931,\N,93,Drama,7.5,1767
tt0022054,movie,The Last Flight,The Last Flight,0,1931,\N,76,Drama,6.9,1396
tt0022074,movie,The Smiling Lieutenant,The Smiling Lieutenant,0,1931,\N,93,"Comedy,Musical,Romance",7.1,4139
tt0022080,movie,Limit,Limite,0,1931,\N,114,"Drama,Romance",7.0,2911
tt0022100,movie,M,M - Eine Stadt sucht einen Mörder,0,1931,\N,99,"Crime,Mystery,Thriller",8.3,169393
tt0022111,movie,The Maltese Falcon,The Maltese Falcon,0,1931,\N,80,"Crime,Drama,Film-Noir",6.8,3362
tt0022119,movie,Man of the World,Man of the World,0,1931,\N,74,"Drama,Romance",6.1,1092
tt0022125,movie,Marius,Marius,0,1931,\N,130,"Comedy,Drama,Romance",7.8,2591
tt0022150,movie,Le Million,Le million,0,1931,\N,91,"Comedy,Musical",7.3,3854
tt0022153,movie,The Miracle Woman,The Miracle Woman,0,1931,\N,90,"Drama,Romance",7.2,2275
tt0022158,movie,Monkey Business,Monkey Business,0,1931,\N,77,"Comedy,Family,Musical",7.4,14320
tt0022183,movie,Mädchen in Uniform,Mädchen in Uniform,0,1931,\N,87,"Drama,Romance",7.6,3797
tt0022208,movie,Night Nurse,Night Nurse,0,1931,\N,72,"Comedy,Crime,Drama",7.0,4522
tt0022236,movie,Other Men's Women,Other Men's Women,0,1930,\N,71,"Drama,Romance",6.4,1399
tt0022251,movie,Pardon Us,Pardon Us,0,1931,\N,56,"Comedy,Crime,Drama",6.8,2837
tt0022254,movie,"Parlor, Bedroom and Bath","Parlor, Bedroom and Bath",0,1931,\N,73,Comedy,6.1,1016
tt0022264,movie,The Phantom of Paris,The Phantom of Paris,0,1931,\N,74,"Drama,Thriller",6.5,1412
tt0022268,movie,Platinum Blonde,Platinum Blonde,0,1931,\N,89,"Comedy,Romance",6.8,3474
tt0022276,movie,Possessed,Possessed,0,1931,\N,76,"Drama,Romance",6.9,2366
tt0022279,movie,Private Lives,Private Lives,0,1931,\N,84,"Comedy,Drama,Romance",6.7,1365
tt0022286,movie,The Public Enemy,The Public Enemy,0,1931,\N,83,"Crime,Drama",7.6,23186
tt0022335,movie,Safe in Hell,Safe in Hell,0,1931,\N,73,"Crime,Drama,Romance",6.9,2060
tt0022357,movie,The Secret 6,The Secret Six,0,1931,\N,83,"Crime,Drama",6.3,1054
tt0022386,movie,The Sin of Madelon Claudet,The Sin of Madelon Claudet,0,1931,\N,75,"Crime,Drama,Romance",6.6,1138
tt0022395,movie,The Skin Game,The Skin Game,0,1931,\N,85,Drama,5.7,3583
tt0022397,movie,Skippy,Skippy,0,1931,\N,85,"Comedy,Drama,Family",6.3,1009
tt0022403,movie,Smart Money,Smart Money,0,1931,\N,81,"Crime,Drama",6.8,2249
tt0022436,movie,Street Scene,Street Scene,0,1931,\N,80,"Drama,Romance",7.6,2085
tt0022453,movie,Susan Lenox (Her Fall and Rise),Susan Lenox (Her Fall and Rise),0,1931,\N,76,"Drama,Romance",6.3,1368
tt0022454,movie,Svengali,Svengali,0,1931,\N,81,"Drama,Horror,Romance",6.8,2518
tt0022458,movie,Tabu: A Story of the South Seas,Tabu: A Story of the South Seas,0,1931,\N,86,"Adventure,Drama,Romance",7.4,6423
tt0022485,movie,Tokyo Chorus,Tôkyô no kôrasu,0,1931,\N,90,"Comedy,Drama",7.1,1584
tt0022489,movie,Tonight or Never,Tonight or Never,0,1931,\N,80,"Comedy,Romance",6.6,1624
tt0022495,movie,Trader Horn,Trader Horn,0,1931,\N,122,"Action,Adventure,Drama",6.1,1130
tt0022550,movie,Waterloo Bridge,Waterloo Bridge,0,1931,\N,81,"Drama,Romance",7.4,3181
tt0022599,movie,À Nous la Liberté,À nous la liberté,0,1931,\N,83,"Comedy,Musical",7.4,4991
tt0022626,movie,American Madness,American Madness,0,1932,\N,75,"Drama,Mystery",7.4,2281
tt0022628,movie,The Animal Kingdom,The Animal Kingdom,0,1932,\N,85,"Comedy,Drama,Romance",6.3,1330
tt0022639,movie,Arsène Lupin,Arsène Lupin,0,1932,\N,84,"Crime,Mystery,Romance",6.9,1302
tt0022651,movie,Back Street,Back Street,0,1932,\N,93,"Drama,Mystery,Romance",7.0,1080
tt0022660,movie,The Beast of the City,The Beast of the City,0,1932,\N,86,"Crime,Drama,Film-Noir",6.7,1424
tt0022685,movie,A Bill of Divorcement,A Bill of Divorcement,0,1932,\N,70,Drama,6.5,1915
tt0022689,movie,Bird of Paradise,Bird of Paradise,0,1932,\N,80,"Adventure,Drama,Romance",6.0,1583
tt0022694,movie,The Blue Light,Das blaue Licht - Eine Berglegende aus den Dolomiten,0,1932,\N,85,"Drama,Fantasy,Mystery",6.8,1396
tt0022698,movie,Blonde Venus,Blonde Venus,0,1932,\N,93,Drama,7.1,5671
tt0022700,movie,Blondie of the Follies,Blondie of the Follies,0,1932,\N,91,"Comedy,Musical",6.4,1352
tt0022718,movie,Boudu Saved from Drowning,Boudu sauvé des eaux,0,1932,\N,85,Comedy,7.2,6235
tt0022725,movie,Broken Lullaby,Broken Lullaby,0,1932,\N,76,Drama,7.5,1550
tt0022735,movie,The Cabin in the Cotton,The Cabin in the Cotton,0,1932,\N,78,Drama,6.6,1888
tt0022753,movie,Chandu the Magician,Chandu the Magician,0,1932,\N,71,"Action,Adventure,Comedy",6.2,1161
tt0022775,movie,Frisco Jenny,Frisco Jenny,0,1932,\N,73,"Crime,Drama,Music",6.8,1197
tt0022787,movie,Wooden Crosses,Les croix de bois,0,1932,\N,115,"Drama,War",7.7,1707
tt0022792,movie,The Crowd Roars,The Crowd Roars,0,1932,\N,85,"Action,Drama,Sport",6.2,1479
tt0022802,movie,The Dark Horse,The Dark Horse,0,1932,\N,75,"Comedy,Romance",6.7,1375
tt0022827,movie,Doctor X,Doctor X,0,1932,\N,76,"Comedy,Crime,Horror",6.4,4288
tt0022834,movie,Downstairs,Downstairs,0,1932,\N,77,"Drama,Romance",7.0,1863
tt0022835,movie,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,0,1931,\N,98,"Horror,Sci-Fi",7.6,15914
tt0022854,movie,Emma,Emma,0,1932,\N,72,Drama,6.9,1150
tt0022867,movie,Ecstasy,Ekstase,0,1933,\N,82,"Drama,Romance",6.6,2800
tt0022877,movie,Fanny,Fanny,0,1932,\N,125,"Comedy,Drama",7.8,1940
tt0022879,movie,A Farewell to Arms,A Farewell to Arms,0,1932,\N,80,"Drama,Romance,War",6.4,6891
tt0022905,movie,Forbidden,Forbidden,0,1932,\N,85,"Drama,Romance",6.9,1723
tt0022913,movie,Freaks,Freaks,0,1932,\N,64,"Drama,Horror",7.8,50860
tt0022958,movie,Grand Hotel,Grand Hotel,0,1932,\N,112,"Drama,Romance",7.3,20989
tt0022991,movie,Hell's House,Hell's House,0,1932,\N,72,Drama,5.8,1466
tt0023027,movie,Horse Feathers,Horse Feathers,0,1932,\N,68,"Comedy,Family,Musical",7.5,13453
tt0023028,movie,Hot Saturday,Hot Saturday,0,1932,\N,73,"Drama,Romance",6.5,1379
