tconst,averageRating,numVotes
tt0032733,6.5,1111
tt0032753,6.5,1112
tt0032762,7.5,11063
tt0032811,7.7,6138
tt0032818,6.0,4734
tt0032819,6.9,1387
tt0032828,6.8,3080
tt0032842,7.2,5653
tt0032846,6.2,1233
tt0032850,6.4,1838
tt0032851,7.0,3924
tt0032871,5.7,1695
tt0032873,6.3,1869
tt0032881,6.5,2994
tt0032904,7.9,74178
tt0032910,7.5,160752
tt0032943,7.4,9269
tt0032946,6.8,1829
tt0032963,6.4,1231
tt0032976,8.1,147497
tt0032981,7.6,7217
tt0032983,6.6,3709
tt0032993,6.6,4101
tt0033021,6.2,4191
tt0033022,7.1,3103
tt0033028,7.6,10815
tt0033029,5.7,1771
tt0033038,6.5,1672
tt0033045,8.0,38781
tt0033105,6.9,3017
tt0033107,6.8,4644
tt0033110,6.8,1941
tt0033117,5.9,1426
tt0033149,7.2,8882
tt0033152,7.4,14603
tt0033153,6.8,1145
tt0033173,5.9,1031
tt0033174,6.5,1704
tt0033175,6.7,1499
tt0033221,6.7,1044
tt0033226,6.8,2995
tt0033238,7.7,10977
tt0033253,7.3,6883
tt0033283,6.1,1456
tt0033289,6.8,1275
tt0033314,6.6,1304
tt0033317,7.2,1529
tt0033373,7.7,14180
tt0033383,5.7,1003
tt0033388,6.5,5484
tt0033389,5.7,1075
tt0033397,6.1,2097
tt0033405,6.8,3184
tt0033407,6.9,2305
tt0033409,6.7,1327
tt0033432,6.9,3751
tt0033436,7.0,4781
tt0033458,6.9,1478
tt0033467,8.3,467753
tt0033477,7.0,2481
tt0033491,6.7,1372
tt0033517,6.4,1031
tt0033519,6.9,1348
tt0033530,6.1,1447
tt0033532,7.6,5676
tt0033533,7.6,4806
tt0033537,6.5,2066
tt0033553,6.8,9910
tt0033558,6.4,1204
tt0033563,7.2,142766
tt0033582,7.1,1895
tt0033606,6.5,1308
tt0033616,6.7,1425
tt0033627,7.3,7720
tt0033650,6.5,1234
tt0033654,7.2,2698
tt0033660,6.1,1667
tt0033676,6.1,1611
tt0033677,7.1,4367
tt0033686,6.9,1449
tt0033704,7.4,3519
tt0033712,7.5,7429
tt0033717,7.5,19374
tt0033722,7.3,2826
tt0033723,7.3,4288
tt0033726,6.6,1247
tt0033727,6.9,1415
tt0033729,7.7,26720
tt0033740,7.1,5416
tt0033754,6.7,3222
tt0033760,5.2,2613
tt0033766,7.6,1845
tt0033774,7.0,3445
tt0033781,6.5,1759
tt0033787,5.2,2519
tt0033802,7.1,1823
tt0033803,6.4,1185
tt0033804,7.7,23493
tt0033836,7.9,13175
tt0033852,7.4,3460
tt0033868,6.8,1525
tt0033870,7.9,167192
tt0033873,7.2,6469
tt0033874,7.5,9006
tt0033879,6.1,1888
tt0033891,7.6,14991
tt0033902,6.6,1243
tt0033918,6.7,1426
tt0033922,6.3,11372
tt0033945,7.0,2654
tt0033963,7.1,1007
tt0033980,6.7,1490
tt0033987,6.8,2291
tt0034012,7.0,8114
tt0034027,7.2,1860
tt0034055,6.0,2109
tt0034078,6.3,1359
tt0034091,6.7,3853
tt0034093,7.2,1602
tt0034116,6.7,3389
tt0034162,7.5,4440
tt0034167,7.7,19890
tt0034172,7.2,6923
tt0034175,6.6,2980
tt0034182,6.9,2603
tt0034224,5.3,1843
tt0034236,7.2,4294
tt0034240,7.9,28653
tt0034241,7.1,1985
tt0034242,5.7,1048
tt0034248,7.3,42728
tt0034251,7.0,2150
tt0034266,6.4,3180
tt0034269,6.7,1459
tt0034272,7.2,5086
tt0034274,6.6,3003
tt0034277,7.2,6958
tt0034281,6.6,1337
tt0034297,6.4,2584
tt0034298,7.3,1445
tt0034299,6.4,1190
tt0034303,6.8,3472
tt0034328,6.2,1987
tt0034370,6.3,1229
tt0034384,6.7,3298
tt0034386,6.5,1399
tt0034389,6.7,1099
tt0034398,7.2,30903
tt0034399,7.2,3810
tt0034405,6.3,1579
tt0034409,6.7,2884
tt0034415,6.7,3473
tt0034424,6.2,1384
tt0034428,6.8,5470
tt0034449,7.1,4965
tt0034461,7.6,1898
tt0034465,6.1,1672
tt0034478,7.3,3665
tt0034485,6.6,1661
tt0034492,7.3,154869
tt0034493,7.7,3069
tt0034513,6.7,1350
tt0034514,6.4,1669
tt0034521,4.3,1280
tt0034522,6.7,5118
tt0034540,5.8,1268
tt0034546,5.3,1240
tt0034578,6.4,1823
tt0034583,8.5,608851
tt0034586,7.0,1456
tt0034587,7.2,26174
tt0034591,7.6,3189
tt0034613,4.6,3530
tt0034622,6.7,1756
tt0034646,6.8,2607
tt0034694,7.2,3045
tt0034711,6.7,1973
tt0034716,6.4,1212
tt0034717,6.4,1010
tt0034732,6.3,1152
tt0034734,7.0,2149
tt0034742,6.7,4267
tt0034746,7.0,3855
tt0034778,7.6,4141
tt0034780,6.9,1964
tt0034786,6.1,7147
tt0034798,7.0,7429
tt0034808,6.5,1071
tt0034828,7.1,1499
tt0034856,6.4,1006
tt0034862,7.3,17669
tt0034881,7.1,9606
tt0034889,6.3,1555
tt0034890,7.3,5286
tt0034891,7.2,6481
tt0034902,6.0,2674
tt0034922,6.5,4704
tt0034928,6.7,4728
tt0034936,6.7,3246
tt0034941,6.8,1158
tt0034946,7.5,5071
tt0034965,7.3,3174
tt0035009,3.5,1949
tt0035015,7.6,26906
tt0035017,7.3,1817
tt0035019,7.4,7697
tt0035020,6.6,1441
tt0035034,6.6,1703
tt0035082,6.8,2248
tt0035093,7.6,19566
tt0035096,5.5,3886
tt0035100,7.0,1634
tt0035105,7.0,1748
tt0035124,6.2,1867
tt0035140,7.9,19133
tt0035151,6.4,3283
tt0035153,7.0,2537
tt0035157,6.8,1156
tt0035160,7.6,8335
tt0035169,7.5,12931
tt0035173,6.8,2412
tt0035195,6.4,1525
tt0035209,7.0,2416
tt0035211,7.6,12065
tt0035228,7.8,1278
tt0035238,7.9,8476
tt0035244,6.6,3567
tt0035250,6.3,1901
tt0035252,6.5,1742
tt0035258,6.6,1088
tt0035259,6.0,1286
tt0035262,7.0,5880
tt0035272,6.9,1922
tt0035279,7.1,28110
tt0035317,6.5,6684
tt0035318,6.4,5221
tt0035360,7.1,1842
tt0035369,6.7,3277
tt0035415,7.3,2523
tt0035417,7.5,9171
tt0035419,6.5,3601
tt0035423,6.4,89347
tt0035429,7.5,4380
tt0035431,6.6,1422
tt0035432,7.4,10674
tt0035446,8.1,43438
tt0035460,6.2,2052
tt0035489,6.1,1555
tt0035521,7.2,2471
tt0035530,6.6,2205
tt0035555,7.3,2720
tt0035567,7.1,11063
tt0035575,7.6,16924
tt0035583,7.2,4112
tt0035605,6.5,2452
tt0035608,7.0,4568
tt0035612,7.0,1139
tt0035616,7.0,3831
tt0035617,6.1,1226
tt0035636,7.3,1784
tt0035640,4.4,1510
tt0035659,6.4,1594
tt0035664,6.9,2756
tt0035665,6.1,2489
tt0035675,6.4,1019
tt0035703,7.1,3431
tt0035706,6.1,1277
tt0035713,5.4,1051
tt0035751,6.7,1593
tt0035753,7.8,10958
tt0035763,6.4,1767
tt0035770,6.9,1271
tt0035777,6.1,1118
tt0035784,4.8,1686
tt0035790,6.1,1013
tt0035795,6.1,2253
tt0035798,6.4,1648
tt0035799,7.1,5778
tt0035800,6.3,1316
tt0035829,6.1,1731
tt0035860,6.6,2000
tt0035881,6.4,1335
tt0035884,7.3,6891
tt0035885,6.9,1161
tt0035896,6.8,10302
tt0035899,6.4,10038
tt0035916,6.6,2083
tt0035937,6.6,3800
tt0035939,5.0,1543
tt0035942,6.8,2248
tt0035951,7.5,1085
tt0035957,6.6,2296
tt0035958,6.0,1661
tt0035959,6.9,2946
tt0035962,6.6,1223
tt0035966,7.4,6439
tt0035979,7.3,12452
tt0035980,6.1,1041
tt0036004,6.7,1721
tt0036022,7.0,2479
tt0036027,7.0,13741
tt0036037,6.6,1032
tt0036038,6.4,1502
tt0036047,6.6,1047
tt0036055,6.2,1403
tt0036092,6.3,1467
tt0036094,6.3,2804
tt0036098,7.1,5963
tt0036104,6.7,5982
tt0036112,8.0,16520
tt0036126,7.2,3210
tt0036135,6.5,1602
tt0036152,7.4,1898
tt0036160,6.8,1117
tt0036166,5.4,1058
tt0036172,7.6,7527
tt0036174,7.1,3560
tt0036182,6.5,1059
tt0036191,7.0,2193
tt0036203,6.6,1441
tt0036217,5.9,1805
tt0036218,6.6,1640
tt0036230,7.4,3872
tt0036241,5.4,5004
tt0036244,8.0,25109
tt0036260,7.2,5790
tt0036261,6.4,8370
tt0036275,6.8,1273
tt0036277,6.7,1570
tt0036323,7.5,9956
tt0036341,6.7,7617
tt0036342,7.8,70854
tt0036348,6.9,5190
tt0036349,6.7,4772
tt0036363,6.3,1228
tt0036367,7.4,2097
tt0036376,6.1,6231
tt0036377,7.6,7687
tt0036384,6.2,1839
tt0036391,7.3,2905
tt0036395,7.1,1025
tt0036400,6.7,5671
tt0036414,6.2,2393
tt0036418,6.2,1015
tt0036422,6.8,2174
tt0036430,5.8,1354
tt0036431,7.5,3754
tt0036432,6.2,1199
tt0036443,6.1,1826
tt0036497,6.5,1198
tt0036506,8.1,11169
tt0036515,7.1,5000
tt0036516,6.7,1708
tt0036581,6.9,1177
tt0036582,7.1,1367
tt0036591,6.3,1385
tt0036613,7.9,75183
tt0036628,6.4,1893
tt0036629,7.1,1627
tt0036641,7.1,2354
tt0036644,6.3,1432
tt0036653,5.9,2146
tt0036677,6.4,1711
tt0036695,7.3,6529
tt0036696,6.9,3357
tt0036697,5.3,1116
tt0036699,6.2,1272
tt0036705,6.3,1578
tt0036706,6.2,1662
tt0036709,6.3,1494
tt0036711,6.5,1658
tt0036715,5.4,1042
tt0036716,5.7,1277
tt0036719,6.5,1591
tt0036723,6.7,5970
tt0036731,5.3,1198
tt0036733,6.7,7214
tt0036745,6.5,1099
tt0036748,6.1,1445
tt0036749,6.0,1035
tt0036775,8.3,168269
tt0036777,5.9,1349
tt0036807,6.3,2140
tt0036818,7.7,6632
tt0036824,6.4,3944
tt0036855,7.8,34187
tt0036868,8.1,71020
tt0036872,7.0,13533
tt0036880,6.2,1084
tt0036882,7.2,1047
tt0036886,6.2,1025
tt0036891,7.6,5167
tt0036910,7.0,7112
tt0036914,7.3,3786
tt0036922,7.0,2543
tt0036931,6.2,7858
tt0036940,7.1,2532
tt0036947,5.6,2432
tt0036953,6.6,2131
tt0036959,5.7,2767
tt0036962,7.0,2883
tt0036969,7.5,9559
tt0036983,7.2,3110
tt0036984,6.1,1302
tt0037008,7.9,51916
tt0037017,7.6,31323
tt0037024,7.1,4129
tt0037027,6.3,1293
tt0037054,7.3,1231
tt0037055,7.2,4019
tt0037059,7.5,27803
tt0037075,7.1,9015
tt0037077,7.6,7970
tt0037084,4.8,1268
tt0037094,7.6,6729
tt0037096,7.0,1856
tt0037098,5.4,3400
tt0037099,5.6,3462
tt0037101,7.5,14796
tt0037120,7.3,8065
tt0037135,6.4,2847
tt0037138,6.3,1292
tt0037150,6.1,1106
tt0037151,5.4,1578
tt0037166,6.8,5063
tt0037168,7.1,4890
tt0037193,6.8,2436
tt0037197,6.5,1082
tt0037219,6.2,2763
tt0037248,7.2,5881
tt0037263,7.4,3040
tt0037280,7.5,5114
tt0037303,7.0,5162
tt0037316,6.6,1105
tt0037323,7.4,2375
tt0037330,7.4,3595
tt0037343,6.9,3514
tt0037365,7.3,6303
tt0037366,7.2,6497
tt0037367,7.3,4039
tt0037382,7.8,38188
tt0037414,7.1,1499
tt0037415,7.2,12529
tt0037420,6.2,1129
tt0037441,5.2,1191
tt0037449,6.9,2243
tt0037453,6.2,1168
tt0037458,6.5,1389
tt0037461,6.3,1172
tt0037462,7.0,1845
tt0037465,6.4,1705
tt0037466,6.6,1561
tt0037469,7.6,17891
tt0037492,6.3,2405
tt0037494,6.1,1240
tt0037508,6.5,2423
tt0037514,7.0,9476
tt0037515,7.4,16758
tt0037522,6.6,4393
tt0037536,7.2,9426
tt0037547,6.0,2286
tt0037549,7.3,10250
tt0037557,6.6,1505
tt0037558,8.0,44520
tt0037563,6.2,1412
tt0037576,6.3,2082
tt0037595,7.3,12058
tt0037604,7.3,4069
tt0037610,6.5,1375
tt0037611,7.1,4645
tt0037614,7.3,3234
tt0037615,6.6,2472
tt0037627,6.0,1714
tt0037630,7.2,4853
tt0037632,6.6,1115
tt0037635,7.5,14308
tt0037638,7.3,19860
tt0037642,5.9,1647
tt0037644,6.5,2150
tt0037671,7.5,3541
tt0037674,8.3,21277
tt0037678,5.9,1154
tt0037691,7.0,6572
tt0037702,6.2,1654
tt0037711,5.2,1002
tt0037722,5.8,1147
tt0037749,6.6,1473
tt0037761,7.4,4164
tt0037771,6.6,1478
tt0037790,6.6,1522
tt0037793,5.7,6201
tt0037794,7.2,5578
tt0037795,6.6,3326
tt0037798,2.6,3075
tt0037800,7.4,9852
tt0037820,6.5,5279
tt0037824,7.7,10917
tt0037826,6.2,1329
tt0037832,6.2,1238
tt0037859,6.7,2583
tt0037865,7.6,14875
tt0037884,7.9,40423
tt0037885,7.0,1809
tt0037913,7.9,28883
tt0037931,6.9,2037
tt0037932,7.0,3780
tt0037939,7.0,2171
tt0037954,7.3,5578
tt0037963,7.6,2368
tt0037980,7.1,1536
tt0037981,7.4,1125
tt0037988,7.5,14553
tt0038000,7.3,1647
tt0038008,6.7,4117
tt0038026,7.0,1806
tt0038032,7.1,3764
tt0038040,6.7,1220
tt0038048,6.3,1857
tt0038053,6.3,1589
tt0038056,6.3,1569
tt0038057,7.7,19345
tt0038080,6.4,1249
tt0038104,6.6,1624
tt0038107,7.1,3896
tt0038108,6.3,1905
tt0038109,7.5,52480
tt0038116,7.0,4528
tt0038120,7.2,3805
tt0038123,6.7,2000
tt0038126,6.2,1143
tt0038151,6.2,2602
tt0038160,7.2,9360
tt0038166,6.3,15666
tt0038178,6.2,1160
tt0038182,6.7,4413
tt0038190,8.0,8446
tt0038199,6.5,1387
tt0038213,7.3,2385
tt0038235,6.9,4106
tt0038238,7.3,1650
tt0038239,6.6,1342
tt0038250,6.8,1651
tt0038256,6.6,2729
tt0038259,6.6,6911
tt0038260,6.8,2501
tt0038262,5.9,1127
tt0038268,6.0,2734
tt0038279,6.9,3080
tt0038284,6.2,1320
tt0038289,7.0,1803
tt0038300,6.8,3204
tt0038303,7.0,2656
tt0038334,7.0,1288
tt0038338,6.5,3022
tt0038343,6.8,4389
tt0038346,6.4,1116
tt0038348,7.9,28254
tt0038355,7.9,90840
tt0038360,6.9,3982
tt0038363,7.0,8105
tt0038369,7.1,9711
tt0038370,6.4,1573
tt0038387,4.4,1569
tt0038390,6.2,3159
tt0038392,6.1,1105
tt0038395,6.9,2672
tt0038396,7.0,1185
tt0038409,6.4,2684
tt0038417,6.6,3476
tt0038419,7.4,4144
tt0038427,6.2,1695
tt0038429,6.5,1636
tt0038449,6.3,1290
tt0038452,6.5,1462
tt0038453,7.1,5257
tt0038455,7.1,5731
tt0038458,6.8,2151
tt0038461,7.0,4148
tt0038462,6.8,2205
tt0038468,6.6,1697
tt0038474,6.6,1018
tt0038477,6.6,1506
tt0038478,5.9,1440
tt0038492,6.9,5433
tt0038494,6.8,6964
tt0038499,6.7,9542
tt0038559,7.6,35558
tt0038574,7.8,26541
tt0038577,7.4,5648
tt0038578,7.0,1081
tt0038589,7.0,4901
tt0038621,6.1,1299
tt0038622,7.3,4974
tt0038650,8.6,501534
tt0038661,7.2,1815
tt0038668,6.5,1297
tt0038669,7.7,23758
tt0038675,6.4,3529
tt0038687,7.4,2035
tt0038694,6.7,1416
tt0038700,7.1,3087
tt0038718,6.1,4986
tt0038721,6.7,1340
tt0038733,8.0,25237
tt0038762,7.7,25913
tt0038765,7.0,1840
tt0038769,7.4,2559
tt0038773,6.7,1322
tt0038774,6.7,1095
tt0038776,6.1,3218
tt0038777,6.9,7522
tt0038780,7.0,1882
tt0038782,6.5,1672
tt0038787,7.9,107730
tt0038823,7.6,9639
tt0038824,7.9,2596
tt0038853,7.1,1298
tt0038854,7.4,23025
tt0038873,7.3,6843
tt0038890,8.0,29274
tt0038908,6.6,1209
tt0038913,8.0,8177
tt0038924,6.7,2393
tt0038934,5.2,3063
tt0038937,6.3,3328
tt0038948,7.2,1272
tt0038958,6.3,1432
tt0038965,7.0,3543
tt0038969,6.9,15328
tt0038975,7.3,11341
tt0038984,7.2,4112
tt0038988,7.4,11176
tt0038990,6.5,2475
tt0038991,7.3,28835
tt0039011,6.1,2451
tt0039017,6.7,6989
tt0039029,7.0,2569
tt0039035,6.3,2732
tt0039036,6.7,1619
tt0039037,7.5,3698
tt0039040,7.6,3039
tt0039041,7.3,3008
tt0039066,6.5,3566
tt0039074,7.0,1434
tt0039080,7.2,2849
tt0039082,6.4,1302
tt0039090,7.1,4004
tt0039101,5.5,1346
tt0039110,6.4,1934
tt0039111,7.2,6502
tt0039116,6.4,3656
tt0039152,6.8,6718
tt0039155,7.4,1132
tt0039169,7.2,9663
tt0039190,7.6,20979
tt0039192,7.7,27942
tt0039195,6.7,1026
tt0039204,7.6,5395
tt0039208,7.2,5083
tt0039211,7.2,6137
tt0039217,6.5,1394
tt0039220,7.3,6861
tt0039224,7.6,11623
tt0039226,6.8,2166
tt0039243,6.8,2240
tt0039250,6.3,1115
tt0039277,6.1,1396
tt0039286,7.3,9780
tt0039288,6.6,1942
tt0039294,6.8,3049
tt0039302,7.5,22253
tt0039305,7.1,8882
tt0039306,6.9,1127
tt0039308,6.8,1074
tt0039311,6.5,1984
tt0039313,6.8,2627
tt0039317,6.8,1041
tt0039320,6.1,1927
tt0039321,5.8,1097
tt0039324,6.4,1699
tt0039335,7.0,4001
tt0039337,6.1,1613
tt0039349,6.9,3082
tt0039370,7.2,2914
tt0039372,6.4,1820
tt0039391,6.5,1719
tt0039396,6.9,2331
tt0039402,6.3,2595
tt0039404,6.4,9487
tt0039410,6.5,1071
tt0039416,7.2,17855
tt0039417,7.8,13816
tt0039420,7.8,21013
tt0039428,6.6,1283
tt0039431,6.7,2832
tt0039437,6.8,1829
tt0039464,6.9,1940
tt0039477,6.7,2003
tt0039478,6.7,1805
tt0039482,7.0,3313
tt0039501,6.5,1086
tt0039502,7.6,6319
tt0039504,7.1,1123
tt0039515,6.7,2677
tt0039536,7.4,9619
tt0039545,6.5,6434
tt0039563,7.7,1226
tt0039566,7.1,6446
tt0039581,6.5,2052
tt0039583,6.8,1352
tt0039589,7.0,4889
tt0039595,6.4,1754
tt0039615,7.1,1149
tt0039628,7.9,55064
tt0039631,7.8,19241
tt0039636,6.3,1339
tt0039645,6.7,3868
tt0039651,7.7,2269
tt0039657,6.9,1001
tt0039661,7.7,13470
tt0039666,7.1,2063
tt0039668,7.8,1171
tt0039676,7.0,1508
tt0039677,7.6,11485
tt0039689,8.0,41139
tt0039694,6.5,12463
tt0039698,6.4,1257
tt0039725,7.1,5952
tt0039737,7.2,3874
tt0039739,7.7,6455
tt0039748,6.6,1814
tt0039750,6.7,1868
tt0039757,6.7,4998
tt0039761,6.8,2031
tt0039768,7.2,3449
tt0039776,6.9,3540
tt0039800,4.1,1778
tt0039806,6.3,2491
tt0039808,6.9,6895
tt0039822,7.6,5691
tt0039825,6.4,1749
tt0039826,6.1,2253
tt0039834,6.4,2226
tt0039840,6.3,1712
tt0039850,6.7,1169
tt0039853,6.9,5763
tt0039871,7.2,3719
tt0039881,6.9,3931
tt0039887,6.0,2240
tt0039895,7.2,1951
tt0039896,7.2,3001
tt0039912,6.0,1236
tt0039926,6.8,4932
tt0039927,6.1,1703
tt0039931,6.9,2926
tt0039937,6.8,1622
tt0039941,7.2,3657
tt0039947,6.9,1380
tt0039949,7.6,1091
tt0039973,7.1,1485
tt0039998,6.7,1265
tt0040000,6.4,2656
tt0040064,7.0,10720
tt0040068,7.3,19656
tt0040071,6.8,1110
tt0040076,7.0,3558
tt0040087,7.3,2429
tt0040092,6.9,1963
tt0040098,6.6,2964
tt0040104,7.3,1147
tt0040109,6.3,1931
tt0040137,6.8,1002
tt0040142,5.2,1181
tt0040153,6.5,1013
tt0040155,6.8,3621
tt0040160,7.6,9584
tt0040175,6.9,3524
tt0040178,6.5,1246
tt0040185,6.7,3294
tt0040202,7.4,10477
tt0040221,7.0,4381
tt0040242,7.3,2175
tt0040245,6.6,1131
tt0040257,7.2,3753
tt0040270,6.3,2170
tt0040271,6.5,1455
tt0040308,7.3,11131
tt0040317,6.1,1925
tt0040321,7.2,1408
tt0040331,6.2,2662
tt0040338,7.6,9733
tt0040353,6.2,1031
tt0040366,7.2,7717
tt0040367,7.3,8602
tt0040369,7.4,19802
tt0040370,7.1,1005
tt0040395,6.3,1084
tt0040416,7.6,18492
tt0040418,6.6,2773
tt0040427,7.0,6773
tt0040444,6.7,3206
tt0040446,6.8,1097
tt0040457,6.7,1056
tt0040458,7.9,6082
tt0040472,6.0,1184
tt0040478,6.3,1125
tt0040481,7.1,2401
tt0040491,6.4,3804
tt0040495,7.7,5361
tt0040497,7.2,9096
tt0040498,6.8,1198
tt0040499,6.8,2098
tt0040505,7.4,1833
tt0040506,7.7,44176
tt0040512,6.8,2181
tt0040522,8.3,176153
tt0040525,7.5,33587
tt0040536,7.9,13715
tt0040550,6.5,2185
tt0040552,6.1,1412
tt0040553,6.6,1182
tt0040558,7.4,7843
tt0040580,6.1,7000
tt0040582,6.2,1333
tt0040594,6.6,1131
tt0040597,6.8,1150
tt0040607,7.0,2996
tt0040613,7.2,12887
tt0040614,6.3,1358
tt0040622,6.4,1516
tt0040626,5.7,1196
tt0040636,7.5,15596
tt0040643,7.0,1767
tt0040652,6.6,1186
tt0040662,7.8,13757
tt0040665,5.9,1070
tt0040669,6.6,1667
tt0040679,6.6,4584
tt0040694,6.9,5649
tt0040695,7.1,4606
tt0040705,7.6,7675
tt0040720,7.0,2784
tt0040723,7.2,5663
tt0040724,7.8,34636
tt0040725,8.1,39466
tt0040737,7.6,4924
tt0040740,7.2,3190
tt0040745,7.0,2750
tt0040746,7.9,155064
tt0040751,6.8,1422
tt0040761,7.0,2448
tt0040765,7.8,4863
tt0040766,6.6,5762
tt0040789,6.5,1559
tt0040795,7.4,2735
tt0040798,6.8,2222
tt0040806,7.6,8471
tt0040820,6.9,2815
tt0040823,7.3,12628
tt0040829,6.4,2244
tt0040834,7.2,4184
tt0040835,6.6,1521
tt0040843,7.0,3359
tt0040852,6.8,1229
tt0040862,5.5,2180
tt0040866,7.8,5640
tt0040870,6.5,1051
tt0040872,7.4,9441
tt0040876,7.1,6969
tt0040884,6.2,1356
tt0040897,8.2,132963
tt0040919,7.5,5893
tt0040934,6.8,1341
tt0040946,6.5,2955
tt0040947,6.3,1152
tt0040965,6.6,1397
tt0040970,7.6,1839
tt0040971,6.2,1526
tt0040974,6.6,1769
tt0040976,6.4,1478
tt0040978,7.4,5796
tt0040979,7.6,13456
tt0040980,7.2,1510
tt0041084,6.7,1036
tt0041085,6.7,4241
tt0041088,7.5,5746
tt0041090,7.4,23012
tt0041094,6.8,18011
tt0041098,6.0,4073
tt0041107,7.1,1402
tt0041113,7.4,16695
tt0041127,6.9,1154
tt0041154,8.2,19509
tt0041158,7.0,3520
tt0041162,5.9,2125
tt0041163,7.4,7917
tt0041172,6.8,2788
tt0041178,6.9,5407
tt0041182,6.4,1489
tt0041187,6.0,1366
tt0041198,7.0,2752
tt0041207,6.6,2162
tt0041239,7.3,4771
tt0041252,6.5,1028
tt0041253,7.2,3198
tt0041257,7.1,1617
tt0041259,6.5,2755
tt0041260,6.1,1111
tt0041263,6.6,1396
tt0041268,7.4,9636
tt0041269,6.6,1409
tt0041313,7.3,1127
tt0041327,6.9,2514
tt0041328,6.3,1014
tt0041329,6.5,1452
tt0041361,6.4,3616
tt0041368,6.9,3246
tt0041373,7.1,3679
tt0041374,6.5,1020
tt0041378,6.5,1979
tt0041386,7.0,10973
tt0041387,6.4,1464
tt0041399,6.7,2145
tt0041423,7.1,1416
tt0041430,6.6,1631
tt0041445,7.3,1560
tt0041452,8.1,17432
tt0041460,7.3,2742
tt0041473,7.1,7070
tt0041487,7.3,4202
tt0041495,6.0,1279
tt0041497,6.8,2519
tt0041498,7.0,9250
tt0041503,7.0,4775
tt0041507,7.1,4338
tt0041509,6.7,3584
tt0041513,7.6,2704
tt0041514,6.8,1907
tt0041515,6.4,1990
tt0041546,8.0,39866
tt0041555,6.6,4264
tt0041571,6.1,1590
tt0041572,6.6,1070
tt0041587,7.7,10858
tt0041594,7.2,8272
tt0041604,5.8,3105
tt0041610,6.8,1714
tt0041613,6.7,1510
tt0041615,7.0,2940
tt0041622,6.5,1475
tt0041625,6.7,1996
tt0041628,5.8,1034
tt0041634,6.8,1190
tt0041650,7.0,5817
tt0041652,6.6,1017
tt0041663,6.6,1269
tt0041671,6.6,1689
tt0041672,6.8,1303
tt0041673,6.4,1259
tt0041687,6.3,1758
tt0041694,7.3,2925
tt0041699,7.8,19076
tt0041716,7.3,18863
tt0041719,7.9,13503
tt0041735,7.3,3067
tt0041737,7.1,5323
tt0041746,7.2,3424
tt0041761,6.0,1081
tt0041767,6.9,1999
tt0041776,7.1,2416
tt0041786,7.1,5699
tt0041790,6.3,1145
tt0041792,6.3,1233
tt0041796,6.9,2145
tt0041822,6.6,1809
tt0041838,6.8,9059
tt0041841,7.0,11501
tt0041847,6.6,1368
tt0041855,7.5,3325
tt0041859,7.8,10151
tt0041866,7.2,19426
tt0041870,7.4,3937
tt0041871,6.5,2307
tt0041886,7.1,3141
tt0041890,6.7,1690
tt0041928,7.1,3369
tt0041931,7.2,8045
tt0041944,6.6,4107
tt0041948,6.6,1195
tt0041954,7.3,3585
tt0041955,6.6,1507
tt0041958,7.5,6918
tt0041959,8.1,182734
tt0041963,6.7,1200
tt0041967,6.3,2772
tt0041968,7.3,5746
tt0041983,6.4,1656
tt0041994,6.2,1366
tt0041996,7.7,15879
tt0041998,6.5,2849
tt0042004,6.2,8168
tt0042006,6.6,1422
tt0042033,6.4,1134
tt0042035,6.6,1333
tt0042039,6.7,4823
tt0042040,7.1,6684
tt0042041,8.1,35997
tt0042046,7.4,4904
tt0042052,6.9,1535
tt0042053,6.0,1957
tt0042176,6.8,2083
tt0042179,6.3,3127
tt0042192,8.2,139440
tt0042195,5.9,1345
tt0042200,6.9,5296
tt0042206,7.0,3011
tt0042208,7.8,30249
tt0042209,5.5,2639
tt0042210,5.5,2238
tt0042219,6.6,1803
tt0042229,6.9,2559
tt0042235,7.3,1830
tt0042242,6.5,1290
tt0042249,6.4,1744
tt0042250,6.8,1125
tt0042256,6.2,2472
tt0042265,6.8,2573
tt0042274,6.0,1639
tt0042275,6.6,2874
tt0042276,7.5,12504
tt0042279,6.7,1031
tt0042281,7.5,4507
tt0042285,6.7,1448
tt0042286,7.2,9772
tt0042296,7.6,4788
tt0042324,6.1,1687
tt0042325,7.4,1247
tt0042327,7.0,5711
tt0042332,7.3,174883
tt0042338,6.0,1139
tt0042343,6.8,1503
tt0042352,6.7,1936
tt0042355,7.1,3443
tt0042367,7.4,4604
tt0042369,7.2,13160
tt0042372,6.2,1524
tt0042376,7.1,3634
tt0042379,6.7,2724
tt0042393,6.3,4719
tt0042394,6.1,1025
tt0042395,7.2,1879
tt0042397,6.7,1591
tt0042436,6.9,4350
tt0042447,6.5,1500
tt0042451,7.1,12616
tt0042464,6.8,4257
tt0042466,7.5,1093
tt0042477,7.3,4068
tt0042488,6.6,1087
tt0042490,7.3,3931
tt0042509,7.1,1286
tt0042513,6.9,1495
tt0042524,6.4,1579
tt0042529,6.2,1085
tt0042530,7.6,15038
tt0042531,7.7,12729
tt0042539,6.6,2964
tt0042541,7.2,1892
tt0042544,7.3,2449
tt0042546,7.9,58452
tt0042579,7.0,4212
tt0042582,6.5,1053
tt0042593,7.9,35638
tt0042609,6.4,1465
tt0042610,6.6,1294
